13566180|VI18-2321851-54D|2|PROTECCIÓN HOSPITALARIA|F|28|BAJA CALIFORNIA|TIJUANA|TIJUANA|22125|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13566075|VI18-3049895-54D|3|PROTECCIÓN HOSPITALARIA|F|35|COAHUILA|FRONTERA|FRONTERA|25600|AYUDA FUNERARIA|3000|19.26|6.42|AYUDA HOSPITALARIA|3000|268.74|89.58
13566040|VI18-3042027-54D|3|PROTECCIÓN HOSPITALARIA|M|27|COAHUILA|ACUÑA|CIUDAD ACUÑA|26230|AYUDA FUNERARIA|3000|19.26|6.42|AYUDA HOSPITALARIA|3000|268.74|89.58
13566003|VI18-7655778-54D|1|PROTECCIÓN HOSPITALARIA|M|62|JALISCO|GUADALAJARA|GUADALAJARA|44100|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13566002|VI18-7873759-54D|1|PROTECCIÓN HOSPITALARIA|F|29|MÉXICO|ECATEPEC DE MORELOS|ECATEPEC DE MORELOS|55200|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13566001|VI18-7867011-54D|1|PROTECCIÓN HOSPITALARIA|F|23|JALISCO|TEPATITLÁN DE MORELOS|TEPATITLÁN DE MORELOS|47600|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13566000|VI18-7857917-54D|1|PROTECCIÓN HOSPITALARIA|M|26|PUEBLA|SAN PEDRO CHOLULA|SAN PEDRO CHOLULA|72760|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13565999|VI18-7837681-54D|1|PROTECCIÓN HOSPITALARIA|F|26|NUEVO LEÓN|JUÁREZ|CIUDAD BENITO JUÁREZ|67250|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13565998|VI18-7776118-54D|1|PROTECCIÓN HOSPITALARIA|M|30|ZACATECAS|TLALTENANGO DE SÁNCHEZ ROMÁN|TLALTENANGO DE SÁNCHEZ ROMÁN|99700|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13565995|VI18-2070416-54D|3|PROTECCIÓN HOSPITALARIA|F|57|MÉXICO|NICOLÁS ROMERO|VILLA NICOLÁS ROMERO|54463|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13565936|VI18-3067577-54D|3|PROTECCIÓN HOSPITALARIA|M|24|GUANAJUATO|ROMITA|ROMITA|36205|AYUDA FUNERARIA|3000|19.26|6.42|AYUDA HOSPITALARIA|3000|268.74|89.58
13565795|VI18-2213745-54D|4|PROTECCIÓN HOSPITALARIA|F|35|VERACRUZ|ALVARADO|ALVARADO|95250|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13565771|VI18-7684017-54D|1|PROTECCIÓN HOSPITALARIA|M|56|TAMAULIPAS|MATAMOROS|HEROICA MATAMOROS|87348|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13565770|VI18-7705491-54D|1|PROTECCIÓN HOSPITALARIA|F|22|BAJA CALIFORNIA|TIJUANA|TIJUANA|22207|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13565444|VI18-2329207-54D|2|PROTECCIÓN HOSPITALARIA|F|49|MÉXICO|TECÁMAC|TECAMAC DE FELIPE VILLANUEVA|55748|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13565432|VI18-5712831-54D|2|PROTECCIÓN HOSPITALARIA|M|60|CIUDAD DE MÉXICO|CUAUHTÉMOC|CIUDAD DE MÉXICO|06080|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13565397|VI18-2956096-54D|3|PROTECCIÓN HOSPITALARIA|M|53|AGUASCALIENTES|AGUASCALIENTES|AGUASCALIENTES|20230|AYUDA FUNERARIA|3000|19.26|6.42|AYUDA HOSPITALARIA|3000|268.74|89.58
13565386|VI18-2828696-54D|3|PROTECCIÓN HOSPITALARIA|M|28|SINALOA|MAZATLÁN|MAZATLÁN|82010|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13565372|VI18-2181143-54D|5|PROTECCIÓN HOSPITALARIA|M|61|TAMAULIPAS|REYNOSA|REYNOSA|88778|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13565368|VI18-5580034-54D|2|PROTECCIÓN HOSPITALARIA|M|52|NUEVO LEÓN|SAN NICOLÁS DE LOS GARZA|SAN NICOLÁS DE LOS GARZA|66470|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13565288|VI18-7709161-54D|1|PROTECCIÓN HOSPITALARIA|M|23|NUEVO LEÓN|JUÁREZ|CIUDAD BENITO JUÁREZ|67250|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13565287|VI18-7511620-54D|1|PROTECCIÓN HOSPITALARIA|F|32|TLAXCALA|TLAXCALA|TLAXCALA|90110|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13565285|VI18-7863445-54D|1|PROTECCIÓN HOSPITALARIA|M|28|NUEVO LEÓN|EL CARMEN|EL CARMEN|66580|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13565283|VI18-7779502-54D|1|PROTECCIÓN HOSPITALARIA|M|58|JALISCO|AMECA|AMECA|46600|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13565282|VI18-7883151-54D|1|PROTECCIÓN HOSPITALARIA|M|33|JALISCO|ZAPOTLÁN EL GRANDE|CIUDAD GUZMÁN|49000|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13565281|VI18-7875112-54D|1|PROTECCIÓN HOSPITALARIA|M|24|TAMAULIPAS|RÍO BRAVO|CIUDAD RÍO BRAVO|88923|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13565250|VI18-2960044-54D|3|PROTECCIÓN HOSPITALARIA|M|63|CIUDAD DE MÉXICO|TLÁHUAC|CIUDAD DE MÉXICO|13209|AYUDA FUNERARIA|3000|19.26|6.42|AYUDA HOSPITALARIA|3000|268.74|89.58
13565243|VI18-2188015-54D|5|PROTECCIÓN HOSPITALARIA|M|46|BAJA CALIFORNIA|TIJUANA|TIJUANA|22254|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13564973|VI18-2123951-54D|4|PROTECCIÓN HOSPITALARIA|F|59|MICHOACÁN|CHURINTZIO|CHURINTZIO|59440|AYUDA FUNERARIA|3000|19.26|6.42|AYUDA HOSPITALARIA|3000|268.74|89.58
13564925|VI18-5321700-54D|2|PROTECCIÓN HOSPITALARIA|M|57|OAXACA|SAN JUAN BAUTISTA TUXTEPEC|SAN JUAN BAUTISTA TUXTEPEC|68373|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13564922|VI18-5663798-54D|2|PROTECCIÓN HOSPITALARIA|M|46|GUERRERO|ACAPULCO DE JUÁREZ|ACAPULCO DE JUÁREZ|39901|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13564921|VI18-5559658-54D|2|PROTECCIÓN HOSPITALARIA|M|48|CHIHUAHUA|JUÁREZ|JUÁREZ|32177|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13564904|VI18-5442348-54D|2|PROTECCIÓN HOSPITALARIA|F|54|PUEBLA|HUAUCHINANGO|HUAUCHINANGO|73160|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13564878|VI18-2867034-54D|3|PROTECCIÓN HOSPITALARIA|M|65|YUCATÁN|MÉRIDA|MÉRIDA|97246|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13564877|VI18-5160873-54D|2|PROTECCIÓN HOSPITALARIA|M|38|CHIHUAHUA|HIDALGO DEL PARRAL|HIDALGO DEL PARRAL|33880|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13564874|VI18-5527839-54D|2|PROTECCIÓN HOSPITALARIA|M|38|CIUDAD DE MÉXICO|IZTAPALAPA|CIUDAD DE MÉXICO|09260|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13564863|VI18-5214240-54D|2|PROTECCIÓN HOSPITALARIA|F|54|JALISCO|GUADALAJARA|GUADALAJARA|44230|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13564853|VI18-5902214-54D|2|PROTECCIÓN HOSPITALARIA|M|51|NUEVO LEÓN|SAN PEDRO GARZA GARCÍA|SAN PEDRO GARZA GARCÍA|66210|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13564815|VI18-7488546-54D|1|PROTECCIÓN HOSPITALARIA|M|33|JALISCO|EL SALTO|EL SALTO|45680|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13564814|VI18-7469788-54D|1|PROTECCIÓN HOSPITALARIA|F|64|TAMAULIPAS|NUEVO LAREDO|NUEVO LAREDO|88144|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13564794|VI18-2175400-54D|4|PROTECCIÓN HOSPITALARIA|F|37|YUCATÁN|MÉRIDA|MÉRIDA|97300|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13564224|VI18-5467761-54D|2|PROTECCIÓN HOSPITALARIA|M|43|MÉXICO|JIQUIPILCO|JIQUIPILCO|50800|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13564079|VI18-2924615-54D|2|PROTECCIÓN HOSPITALARIA|F|26|NUEVO LEÓN|MONTERREY|MONTERREY|64740|AYUDA FUNERARIA|3000|19.26|6.42|AYUDA HOSPITALARIA|3000|268.74|89.58
13564074|VI18-2872417-54D|3|PROTECCIÓN HOSPITALARIA|F|28|JALISCO|OJUELOS DE JALISCO|OJUELOS DE JALISCO|47540|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13564054|VI18-2831836-54D|3|PROTECCIÓN HOSPITALARIA|M|40|CIUDAD DE MÉXICO|VENUSTIANO CARRANZA|CIUDAD DE MÉXICO|15990|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13564051|VI18-2859872-54D|3|PROTECCIÓN HOSPITALARIA|M|61|GUANAJUATO|IRAPUATO|IRAPUATO|36670|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13563555|VI18-2057588-54D|5|PROTECCIÓN HOSPITALARIA|M|57|MORELOS|TLAQUILTENANGO|TLAQUILTENANGO|62980|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13563553|VI18-5853878-54D|2|PROTECCIÓN HOSPITALARIA|M|47|MÉXICO|ALMOLOYA DE JUÁREZ|ALMOLOYA DE JUÁREZ|50904|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13563544|VI18-2988881-54D|3|PROTECCIÓN HOSPITALARIA|F|29|NUEVO LEÓN|GENERAL ESCOBEDO|CIUDAD GENERAL ESCOBEDO|66067|AYUDA FUNERARIA|3000|19.26|6.42|AYUDA HOSPITALARIA|3000|268.74|89.58
13563532|VI18-5367793-54D|2|PROTECCIÓN HOSPITALARIA|F|44|GUANAJUATO|GUANAJUATO|GUANAJUATO|36250|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13563518|VI18-2188645-54D|3|PROTECCIÓN HOSPITALARIA|M|47|GUANAJUATO|SILAO DE LA VICTORIA|SILAO|36112|AYUDA FUNERARIA|3000|19.26|6.42|AYUDA HOSPITALARIA|3000|268.74|89.58
13563471|VI18-7633703-54D|1|PROTECCIÓN HOSPITALARIA|M|63|AGUASCALIENTES|AGUASCALIENTES|AGUASCALIENTES|20000|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13563469|VI18-7857093-54D|1|PROTECCIÓN HOSPITALARIA|M|22|JALISCO|TLAJOMULCO DE ZÚÑIGA|TLAJOMULCO DE ZÚÑIGA|45653|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13563468|VI18-7838288-54D|1|PROTECCIÓN HOSPITALARIA|F|23|NUEVO LEÓN|APODACA|CIUDAD APODACA|66612|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13563467|VI18-7717888-54D|1|PROTECCIÓN HOSPITALARIA|F|45|MÉXICO|VILLA DE ALLENDE|VILLA DE ALLENDE|51000|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13563455|VI18-2120869-54D|4|PROTECCIÓN HOSPITALARIA|M|63|COAHUILA|RAMOS ARIZPE|RAMOS ARIZPE|25900|AYUDA FUNERARIA|3000|19.26|6.42|AYUDA HOSPITALARIA|3000|268.74|89.58
13563389|VI18-2156736-54D|4|PROTECCIÓN HOSPITALARIA|F|37|NUEVO LEÓN|SANTIAGO|SANTIAGO|67302|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13562877|VI18-5965849-54D|2|PROTECCIÓN HOSPITALARIA|F|47|GUANAJUATO|SILAO DE LA VICTORIA|SILAO|36100|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13562850|VI18-5647421-54D|2|PROTECCIÓN HOSPITALARIA|F|52|BAJA CALIFORNIA|TIJUANA|TIJUANA|22675|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13562488|VI18-2116600-54D|4|PROTECCIÓN HOSPITALARIA|F|32|YUCATÁN|TIZIMÍN|TIZIMÍN|97700|AYUDA FUNERARIA|3000|19.26|6.42|AYUDA HOSPITALARIA|3000|268.74|89.58
13562482|VI18-2760215-54D|4|PROTECCIÓN HOSPITALARIA|F|51|ZACATECAS|ZACATECAS|ZACATECAS|98054|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13562462|VI18-2292277-54D|5|PROTECCIÓN HOSPITALARIA|F|41|SINALOA|ANGOSTURA|ANGOSTURA|81625|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13562442|VI18-7192447-54D|1|PROTECCIÓN HOSPITALARIA|M|32|NUEVO LEÓN|PESQUERÍA|PESQUERÍA|66670|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13562372|VI18-5409156-54D|2|PROTECCIÓN HOSPITALARIA|M|46|COAHUILA|SALTILLO|SALTILLO|25088|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13562337|VI18-5393959-54D|2|PROTECCIÓN HOSPITALARIA|M|40|QUINTANA ROO|BENITO JUÁREZ|BENITO JUÁREZ|77540|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13562328|VI18-5750531-54D|2|PROTECCIÓN HOSPITALARIA|M|51|SONORA|CAJEME|CIUDAD OBREGÓN|85190|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13562327|VI18-5422897-54D|2|PROTECCIÓN HOSPITALARIA|M|39|CIUDAD DE MÉXICO|ÁLVARO OBREGÓN|CIUDAD DE MÉXICO|01460|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13562209|VI18-2888011-54D|3|PROTECCIÓN HOSPITALARIA|M|39|SINALOA|AHOME|LOS MOCHIS|81240|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13561938|VI18-2785607-54D|3|PROTECCIÓN HOSPITALARIA|F|44|CIUDAD DE MÉXICO|MIGUEL HIDALGO|CIUDAD DE MÉXICO|11580|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13561889|VI18-7472174-54D|1|PROTECCIÓN HOSPITALARIA|M|62|MÉXICO|NAUCALPAN DE JUÁREZ|NAUCALPAN DE JUÁREZ|53040|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13561585|VI18-5634537-54D|2|PROTECCIÓN HOSPITALARIA|F|50|VERACRUZ|BOCA DEL RÍO|BOCA DEL RÍO|94297|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13561584|VI18-5649423-54D|2|PROTECCIÓN HOSPITALARIA|F|36|JALISCO|LAGOS DE MORENO|LAGOS DE MORENO|47420|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13561583|VI18-5386972-54D|2|PROTECCIÓN HOSPITALARIA|M|40|JALISCO|PUERTO VALLARTA|PUERTO VALLARTA|48280|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13561537|VI18-2077324-54D|5|PROTECCIÓN HOSPITALARIA|F|51|JALISCO|TONALÁ|TONALÁ|45417|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13561527|VI18-5650520-54D|2|PROTECCIÓN HOSPITALARIA|M|48|SINALOA|AHOME|LOS MOCHIS|81270|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13561526|VI18-6048011-54D|2|PROTECCIÓN HOSPITALARIA|F|24|SONORA|SAN LUIS RÍO COLORADO|SAN LUIS RÍO COLORADO|83400|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13561525|VI18-5392764-54D|2|PROTECCIÓN HOSPITALARIA|F|48|NUEVO LEÓN|JUÁREZ|CIUDAD BENITO JUÁREZ|67250|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13561524|VI18-5759764-54D|2|PROTECCIÓN HOSPITALARIA|F|41|CHIHUAHUA|CUAUHTÉMOC|CUAUHTÉMOC|31500|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13561258|VI18-7883703-54D|1|PROTECCIÓN HOSPITALARIA|F|36|JALISCO|GUADALAJARA|GUADALAJARA|44960|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13561247|VI18-7688253-54D|1|PROTECCIÓN HOSPITALARIA|F|58|SONORA|AGUA PRIETA|AGUA PRIETA|84240|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13561073|VI18-2988885-54D|3|PROTECCIÓN HOSPITALARIA|M|26|JALISCO|ENCARNACIÓN DE DÍAZ|ENCARNACIÓN DE DÍAZ|47270|AYUDA FUNERARIA|3000|19.26|6.42|AYUDA HOSPITALARIA|3000|268.74|89.58
13561011|VI18-2152696-54D|5|PROTECCIÓN HOSPITALARIA|M|33|JALISCO|ZAPOPAN|ZAPOPAN|45220|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13560987|VI18-2345164-54D|2|PROTECCIÓN HOSPITALARIA|F|37|GUANAJUATO|SAN LUIS DE LA PAZ|SAN LUIS DE LA PAZ|37900|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13560979|VI18-2839248-54D|3|PROTECCIÓN HOSPITALARIA|M|28|NUEVO LEÓN|GARCÍA|GARCÍA|66000|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13560975|VI18-5730632-54D|2|PROTECCIÓN HOSPITALARIA|M|47|CHIAPAS|MOTOZINTLA|MOTOZINTLA DE MENDOZA|30900|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13560974|VI18-5381363-54D|2|PROTECCIÓN HOSPITALARIA|M|54|MORELOS|JIUTEPEC|JIUTEPEC|62574|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13560953|VI18-2021569-54D|3|PROTECCIÓN HOSPITALARIA|F|63|TAMAULIPAS|MATAMOROS|HEROICA MATAMOROS|87344|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13560949|VI18-2421531-54D|2|PROTECCIÓN HOSPITALARIA|F|41|TAMAULIPAS|REYNOSA|REYNOSA|88733|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13560927|VI18-2135601-54D|4|PROTECCIÓN HOSPITALARIA|M|39|JALISCO|SAN PEDRO TLAQUEPAQUE|TLAQUEPAQUE|45629|AYUDA FUNERARIA|3000|19.26|6.42|AYUDA HOSPITALARIA|3000|268.74|89.58
13560924|VI18-2428828-54D|2|PROTECCIÓN HOSPITALARIA|F|38|MÉXICO|TLALNEPANTLA DE BAZ|TLALNEPANTLA DE BAZ|54050|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13560917|VI18-7764400-54D|1|PROTECCIÓN HOSPITALARIA|M|46|NUEVO LEÓN|JUÁREZ|CIUDAD BENITO JUÁREZ|67250|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13560609|VI18-7874551-54D|1|PROTECCIÓN HOSPITALARIA|M|55|MÉXICO|HUIXQUILUCAN|HUIXQUILUCAN DE DEGOLLADO|52777|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13560343|VI18-3027680-54D|3|PROTECCIÓN HOSPITALARIA|F|54|SINALOA|CULIACÁN|CULIACÁN ROSALES|80170|AYUDA FUNERARIA|3000|19.26|6.42|AYUDA HOSPITALARIA|3000|268.74|89.58
13560178|VI18-5946762-54D|2|PROTECCIÓN HOSPITALARIA|M|53|CHIHUAHUA|CHIHUAHUA|CHIHUAHUA|31136|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13560175|VI18-5403266-54D|2|PROTECCIÓN HOSPITALARIA|M|35|ZACATECAS|GUADALUPE|GUADALUPE|98612|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13560167|VI18-2605400-54D|2|PROTECCIÓN HOSPITALARIA|M|26|GUANAJUATO|LEÓN|LEÓN DE LOS ALDAMA|37240|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13560166|VI18-2517007-54D|2|PROTECCIÓN HOSPITALARIA|M|63|TLAXCALA|XICOHTZINCO|XICOHTZINCO|90780|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13560151|VI18-5110610-54D|2|PROTECCIÓN HOSPITALARIA|M|40|TAMAULIPAS|REYNOSA|REYNOSA|88730|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13560144|VI18-2471988-54D|2|PROTECCIÓN HOSPITALARIA|M|43|CHIHUAHUA|MATAMOROS|MATAMOROS|33960|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13560143|VI18-5755404-54D|2|PROTECCIÓN HOSPITALARIA|M|56|JALISCO|OCOTLÁN|OCOTLÁN|47829|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13560121|VI18-5825229-54D|2|PROTECCIÓN HOSPITALARIA|M|45|JALISCO|TEQUILA|TEQUILA|46400|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13560120|VI18-5715138-54D|2|PROTECCIÓN HOSPITALARIA|F|43|CIUDAD DE MÉXICO|AZCAPOTZALCO|CIUDAD DE MÉXICO|02400|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13560118|VI18-5258907-54D|2|PROTECCIÓN HOSPITALARIA|M|51|CIUDAD DE MÉXICO|IZTAPALAPA|CIUDAD DE MÉXICO|09830|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13560100|VI18-2434998-54D|2|PROTECCIÓN HOSPITALARIA|F|41|NUEVO LEÓN|MONTERREY|MONTERREY|64510|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13560097|VI18-5533646-54D|2|PROTECCIÓN HOSPITALARIA|M|51|JALISCO|SAN PEDRO TLAQUEPAQUE|TLAQUEPAQUE|45500|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13560090|VI18-2541759-54D|2|PROTECCIÓN HOSPITALARIA|F|53|CHIHUAHUA|JUÁREZ|JUÁREZ|32580|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13560089|VI18-2447642-54D|2|PROTECCIÓN HOSPITALARIA|M|51|CIUDAD DE MÉXICO|BENITO JUÁREZ|CIUDAD DE MÉXICO|03740|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13560088|VI18-5316059-54D|2|PROTECCIÓN HOSPITALARIA|F|38|SINALOA|CULIACÁN|CULIACÁN ROSALES|80295|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13560061|VI18-5532765-54D|2|PROTECCIÓN HOSPITALARIA|M|65|CIUDAD DE MÉXICO|XOCHIMILCO|CIUDAD DE MÉXICO|16034|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13559852|VI18-5855491-54D|2|PROTECCIÓN HOSPITALARIA|M|24|TAMAULIPAS|ALTAMIRA|ALTAMIRA|89600|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13559851|VI18-2572562-54D|2|PROTECCIÓN HOSPITALARIA|F|55|TAMAULIPAS|VICTORIA|CIUDAD VICTORIA|87024|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
13559849|VI18-5234131-54D|2|PROTECCIÓN HOSPITALARIA|M|46|SAN LUIS POTOSÍ|VILLA DE LA PAZ|VILLA DE LA PAZ|78835|AYUDA FUNERARIA|15000|69.3|4.62|AYUDA HOSPITALARIA|15000|966.75|64.45
